Time, Position, Rotation
15:39:13:071,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:082,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:094,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:105,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:116,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:126,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:138,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:149,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:16,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:171,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:182,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:193,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:204,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:215,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:227,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:239,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:25,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:26,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:272,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:283,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:294,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:304,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:315,(1.326. 0.817. 2.793),(0.854. -0.148. 0.068. 0.494)
15:39:13:327,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:338,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:349,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:361,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:371,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
