Time, Position, Rotation
10:40:54:769,(-1.138. 1.532. -0.941),(0.178. 0.366. -0.162. 0.899)
10:40:54:791,(-1.137. 1.532. -0.941),(0.178. 0.366. -0.162. 0.899)
10:40:54:814,(-1.137. 1.532. -0.942),(0.179. 0.365. -0.161. 0.899)
10:40:54:836,(-1.137. 1.533. -0.942),(0.178. 0.364. -0.161. 0.900)
10:40:54:858,(-1.137. 1.533. -0.943),(0.178. 0.363. -0.161. 0.901)
10:40:54:881,(-1.136. 1.533. -0.943),(0.178. 0.361. -0.161. 0.901)
10:40:54:903,(-1.136. 1.533. -0.944),(0.178. 0.360. -0.161. 0.902)
10:40:54:925,(-1.136. 1.533. -0.944),(0.178. 0.358. -0.161. 0.902)
10:40:54:947,(-1.135. 1.533. -0.944),(0.178. 0.357. -0.162. 0.903)
10:40:54:97,(-1.134. 1.533. -0.944),(0.178. 0.355. -0.163. 0.903)
10:40:54:992,(-1.134. 1.533. -0.945),(0.178. 0.354. -0.164. 0.903)
10:40:55:014,(-1.133. 1.533. -0.945),(0.178. 0.353. -0.164. 0.904)
10:40:55:037,(-1.132. 1.532. -0.945),(0.178. 0.352. -0.165. 0.904)
10:40:55:059,(-1.167. 1.529. -0.966),(0.175. 0.355. -0.166. 0.903)
10:40:55:081,(-1.162. 1.529. -0.963),(0.175. 0.355. -0.167. 0.903)
10:40:55:104,(-1.161. 1.529. -0.963),(0.174. 0.356. -0.168. 0.903)
10:40:55:125,(-1.160. 1.529. -0.963),(0.173. 0.358. -0.169. 0.902)
10:40:55:147,(-1.161. 1.529. -0.963),(0.172. 0.359. -0.169. 0.902)
10:40:55:169,(-1.158. 1.529. -0.962),(0.172. 0.360. -0.170. 0.901)
10:40:55:191,(-1.157. 1.530. -0.962),(0.172. 0.361. -0.171. 0.901)
10:40:55:214,(-1.157. 1.530. -0.963),(0.171. 0.362. -0.171. 0.900)
10:40:55:236,(-1.157. 1.530. -0.963),(0.171. 0.363. -0.171. 0.900)
10:40:55:258,(-1.155. 1.529. -0.963),(0.170. 0.365. -0.171. 0.899)
10:40:55:281,(-1.154. 1.529. -0.963),(0.170. 0.366. -0.171. 0.899)
10:40:55:303,(-1.155. 1.529. -0.964),(0.169. 0.367. -0.171. 0.899)
10:40:55:325,(-1.155. 1.529. -0.964),(0.168. 0.368. -0.171. 0.898)
10:40:55:348,(-1.155. 1.529. -0.965),(0.168. 0.369. -0.170. 0.898)
10:40:55:369,(-1.155. 1.529. -0.965),(0.168. 0.370. -0.170. 0.898)
10:40:55:392,(-1.154. 1.530. -0.965),(0.167. 0.371. -0.170. 0.897)
10:40:55:414,(-1.154. 1.530. -0.965),(0.167. 0.372. -0.170. 0.897)
10:40:55:437,(-1.153. 1.530. -0.965),(0.166. 0.372. -0.170. 0.897)
10:40:55:459,(-1.152. 1.530. -0.965),(0.166. 0.372. -0.170. 0.897)
10:40:55:48,(-1.152. 1.530. -0.965),(0.166. 0.372. -0.170. 0.897)
10:40:55:502,(-1.152. 1.530. -0.966),(0.166. 0.371. -0.170. 0.898)
10:40:55:524,(-1.153. 1.530. -0.967),(0.166. 0.371. -0.170. 0.898)
10:40:55:547,(-1.152. 1.530. -0.967),(0.165. 0.370. -0.170. 0.898)
10:40:55:569,(-1.152. 1.530. -0.967),(0.165. 0.370. -0.171. 0.898)
10:40:55:591,(-1.150. 1.530. -0.966),(0.165. 0.370. -0.171. 0.898)
10:40:55:614,(-1.151. 1.530. -0.967),(0.165. 0.370. -0.171. 0.898)
10:40:55:635,(-1.151. 1.530. -0.967),(0.165. 0.369. -0.171. 0.899)
10:40:55:659,(-1.151. 1.530. -0.967),(0.165. 0.368. -0.171. 0.899)
10:40:55:68,(-1.151. 1.530. -0.967),(0.165. 0.368. -0.171. 0.899)
10:40:55:702,(-1.152. 1.530. -0.968),(0.165. 0.367. -0.171. 0.899)
10:40:55:725,(-1.152. 1.530. -0.968),(0.164. 0.367. -0.171. 0.900)
10:40:55:748,(-1.151. 1.530. -0.968),(0.164. 0.366. -0.171. 0.900)
10:40:55:77,(-1.151. 1.530. -0.968),(0.164. 0.366. -0.170. 0.900)
10:40:55:792,(-1.153. 1.530. -0.969),(0.164. 0.366. -0.170. 0.900)
10:40:55:815,(-1.153. 1.530. -0.969),(0.164. 0.365. -0.170. 0.900)
10:40:55:836,(-1.153. 1.530. -0.970),(0.164. 0.366. -0.170. 0.900)
10:40:55:859,(-1.153. 1.530. -0.970),(0.163. 0.366. -0.170. 0.900)
10:40:55:881,(-1.153. 1.531. -0.970),(0.163. 0.366. -0.170. 0.900)
10:40:55:903,(-1.153. 1.531. -0.971),(0.163. 0.366. -0.170. 0.900)
10:40:55:926,(-1.154. 1.531. -0.971),(0.163. 0.367. -0.171. 0.900)
10:40:55:948,(-1.154. 1.531. -0.971),(0.163. 0.367. -0.171. 0.900)
10:40:55:97,(-1.155. 1.531. -0.972),(0.162. 0.367. -0.171. 0.900)
10:40:55:991,(-1.156. 1.531. -0.973),(0.162. 0.367. -0.171. 0.900)
10:40:56:014,(-1.155. 1.531. -0.973),(0.161. 0.368. -0.171. 0.900)
10:40:56:035,(-1.155. 1.531. -0.973),(0.160. 0.368. -0.171. 0.900)
10:40:56:058,(-1.155. 1.532. -0.973),(0.159. 0.369. -0.170. 0.900)
10:40:56:08,(-1.155. 1.533. -0.973),(0.157. 0.370. -0.168. 0.900)
10:40:56:102,(-1.155. 1.534. -0.973),(0.153. 0.370. -0.164. 0.901)
10:40:56:125,(-1.156. 1.536. -0.973),(0.147. 0.370. -0.157. 0.904)
10:40:56:147,(-1.157. 1.538. -0.974),(0.141. 0.369. -0.147. 0.907)
10:40:56:169,(-1.158. 1.541. -0.973),(0.134. 0.367. -0.136. 0.910)
10:40:56:192,(-1.159. 1.543. -0.974),(0.128. 0.366. -0.125. 0.913)
10:40:56:214,(-1.160. 1.546. -0.974),(0.121. 0.364. -0.114. 0.916)
10:40:56:237,(-1.161. 1.549. -0.974),(0.113. 0.362. -0.104. 0.919)
10:40:56:258,(-1.161. 1.552. -0.973),(0.105. 0.360. -0.095. 0.922)
10:40:56:281,(-1.162. 1.555. -0.973),(0.096. 0.356. -0.085. 0.925)
10:40:56:302,(-1.164. 1.557. -0.973),(0.088. 0.353. -0.076. 0.928)
10:40:56:324,(-1.164. 1.559. -0.972),(0.081. 0.350. -0.069. 0.931)
10:40:56:346,(-1.166. 1.561. -0.972),(0.073. 0.346. -0.062. 0.933)
10:40:56:368,(-1.166. 1.563. -0.972),(0.066. 0.341. -0.055. 0.936)
10:40:56:392,(-1.167. 1.565. -0.972),(0.058. 0.337. -0.050. 0.938)
10:40:56:413,(-1.168. 1.566. -0.972),(0.050. 0.332. -0.046. 0.941)
10:40:56:436,(-1.169. 1.568. -0.973),(0.043. 0.327. -0.044. 0.943)
10:40:56:458,(-1.170. 1.570. -0.973),(0.037. 0.322. -0.042. 0.945)
10:40:56:48,(-1.171. 1.571. -0.974),(0.030. 0.316. -0.042. 0.947)
10:40:56:502,(-1.172. 1.572. -0.974),(0.025. 0.312. -0.041. 0.949)
10:40:56:524,(-1.172. 1.573. -0.975),(0.020. 0.307. -0.042. 0.950)
10:40:56:547,(-1.172. 1.575. -0.975),(0.016. 0.304. -0.043. 0.952)
10:40:56:569,(-1.172. 1.576. -0.976),(0.012. 0.300. -0.045. 0.953)
10:40:56:592,(-1.172. 1.577. -0.977),(0.007. 0.296. -0.047. 0.954)
10:40:56:614,(-1.172. 1.577. -0.977),(0.004. 0.293. -0.048. 0.955)
10:40:56:636,(-1.173. 1.578. -0.977),(0.000. 0.289. -0.049. 0.956)
10:40:56:658,(-1.173. 1.578. -0.978),(-0.002. 0.285. -0.051. 0.957)
10:40:56:68,(-1.174. 1.578. -0.978),(-0.004. 0.280. -0.052. 0.959)
10:40:56:702,(-1.174. 1.578. -0.978),(-0.005. 0.275. -0.054. 0.960)
10:40:56:724,(-1.174. 1.578. -0.979),(-0.006. 0.269. -0.055. 0.961)
10:40:56:748,(-1.174. 1.579. -0.979),(-0.007. 0.264. -0.056. 0.963)
10:40:56:768,(-1.174. 1.579. -0.978),(-0.007. 0.258. -0.057. 0.964)
10:40:56:79,(-1.174. 1.579. -0.978),(-0.007. 0.253. -0.057. 0.966)
10:40:56:813,(-1.174. 1.578. -0.978),(-0.006. 0.248. -0.057. 0.967)
10:40:56:835,(-1.175. 1.579. -0.979),(-0.006. 0.244. -0.057. 0.968)
10:40:56:858,(-1.176. 1.579. -0.980),(-0.006. 0.240. -0.057. 0.969)
10:40:56:88,(-1.177. 1.579. -0.979),(-0.005. 0.236. -0.057. 0.970)
10:40:56:903,(-1.176. 1.578. -0.979),(-0.005. 0.233. -0.056. 0.971)
10:40:56:925,(-1.176. 1.578. -0.978),(-0.005. 0.229. -0.056. 0.972)
10:40:56:947,(-1.176. 1.578. -0.979),(-0.006. 0.225. -0.056. 0.973)
10:40:56:969,(-1.177. 1.578. -0.978),(-0.005. 0.221. -0.055. 0.974)
10:40:56:991,(-1.177. 1.578. -0.978),(-0.004. 0.217. -0.055. 0.975)
10:40:57:014,(-1.176. 1.578. -0.978),(-0.005. 0.214. -0.055. 0.975)
10:40:57:036,(-1.176. 1.579. -0.978),(-0.004. 0.210. -0.055. 0.976)
10:40:57:058,(-1.178. 1.578. -0.979),(-0.004. 0.208. -0.055. 0.977)
10:40:57:08,(-1.177. 1.578. -0.979),(-0.004. 0.206. -0.056. 0.977)
10:40:57:102,(-1.177. 1.578. -0.979),(-0.003. 0.203. -0.056. 0.977)
10:40:57:126,(-1.177. 1.578. -0.979),(-0.003. 0.201. -0.057. 0.978)
10:40:57:146,(-1.176. 1.579. -0.979),(-0.004. 0.198. -0.057. 0.979)
10:40:57:171,(-1.177. 1.578. -0.979),(-0.004. 0.196. -0.056. 0.979)
10:40:57:192,(-1.176. 1.579. -0.978),(-0.005. 0.194. -0.056. 0.979)
10:40:57:215,(-1.177. 1.580. -0.978),(-0.006. 0.193. -0.055. 0.980)
10:40:57:235,(-1.176. 1.580. -0.978),(-0.007. 0.191. -0.055. 0.980)
10:40:57:259,(-1.177. 1.580. -0.978),(-0.007. 0.191. -0.054. 0.980)
10:40:57:281,(-1.178. 1.580. -0.979),(-0.008. 0.190. -0.054. 0.980)
10:40:57:303,(-1.177. 1.580. -0.979),(-0.008. 0.190. -0.054. 0.980)
10:40:57:325,(-1.177. 1.580. -0.979),(-0.008. 0.189. -0.054. 0.980)
10:40:57:346,(-1.177. 1.580. -0.978),(-0.009. 0.189. -0.053. 0.981)
10:40:57:368,(-1.178. 1.579. -0.978),(-0.008. 0.189. -0.053. 0.980)
10:40:57:391,(-1.178. 1.579. -0.978),(-0.007. 0.189. -0.053. 0.980)
10:40:57:414,(-1.178. 1.579. -0.978),(-0.006. 0.189. -0.054. 0.980)
10:40:57:435,(-1.178. 1.578. -0.978),(-0.005. 0.190. -0.054. 0.980)
10:40:57:459,(-1.177. 1.578. -0.977),(-0.004. 0.190. -0.055. 0.980)
10:40:57:481,(-1.176. 1.578. -0.977),(-0.003. 0.191. -0.056. 0.980)
10:40:57:502,(-1.177. 1.578. -0.976),(-0.001. 0.193. -0.057. 0.980)
10:40:57:524,(-1.176. 1.578. -0.976),(0.000. 0.195. -0.057. 0.979)
10:40:57:546,(-1.176. 1.577. -0.976),(0.002. 0.198. -0.057. 0.978)
10:40:57:569,(-1.175. 1.577. -0.975),(0.004. 0.203. -0.058. 0.977)
10:40:57:591,(-1.175. 1.577. -0.976),(0.006. 0.210. -0.058. 0.976)
10:40:57:613,(-1.174. 1.576. -0.976),(0.008. 0.218. -0.059. 0.974)
10:40:57:635,(-1.173. 1.575. -0.976),(0.011. 0.228. -0.061. 0.972)
10:40:57:659,(-1.171. 1.574. -0.976),(0.014. 0.242. -0.063. 0.968)
10:40:57:68,(-1.170. 1.573. -0.977),(0.017. 0.256. -0.067. 0.964)
10:40:57:702,(-1.169. 1.572. -0.977),(0.021. 0.271. -0.070. 0.960)
10:40:57:725,(-1.168. 1.571. -0.978),(0.024. 0.287. -0.073. 0.955)
10:40:57:748,(-1.167. 1.571. -0.979),(0.027. 0.303. -0.076. 0.950)
10:40:57:769,(-1.165. 1.569. -0.980),(0.029. 0.320. -0.078. 0.944)
10:40:57:79,(-1.163. 1.568. -0.981),(0.032. 0.340. -0.080. 0.937)
10:40:57:813,(-1.161. 1.567. -0.983),(0.035. 0.360. -0.082. 0.929)
10:40:57:835,(-1.160. 1.565. -0.984),(0.038. 0.380. -0.084. 0.920)
10:40:57:858,(-1.158. 1.564. -0.986),(0.041. 0.401. -0.086. 0.911)
10:40:57:88,(-1.157. 1.562. -0.988),(0.045. 0.423. -0.087. 0.901)
10:40:57:903,(-1.155. 1.560. -0.990),(0.048. 0.444. -0.089. 0.890)
10:40:57:924,(-1.153. 1.559. -0.993),(0.052. 0.465. -0.092. 0.879)
10:40:57:947,(-1.151. 1.557. -0.994),(0.053. 0.485. -0.094. 0.868)
10:40:57:969,(-1.150. 1.556. -0.997),(0.054. 0.505. -0.095. 0.856)
10:40:57:99,(-1.149. 1.555. -1.000),(0.055. 0.523. -0.097. 0.845)
10:40:58:013,(-1.148. 1.554. -1.002),(0.056. 0.541. -0.098. 0.833)
10:40:58:034,(-1.146. 1.553. -1.004),(0.056. 0.558. -0.100. 0.822)
10:40:58:056,(-1.144. 1.552. -1.007),(0.056. 0.574. -0.103. 0.811)
10:40:58:078,(-1.143. 1.551. -1.009),(0.057. 0.589. -0.105. 0.799)
10:40:58:091,(-1.144. 1.551. -1.011),(0.057. 0.596. -0.106. 0.794)
10:40:58:103,(-1.143. 1.551. -1.012),(0.058. 0.603. -0.107. 0.788)
10:40:58:122,(-1.141. 1.550. -1.015),(0.058. 0.617. -0.109. 0.777)
10:40:58:145,(-1.139. 1.550. -1.015),(0.058. 0.623. -0.110. 0.772)
10:40:58:156,(-1.139. 1.549. -1.017),(0.058. 0.630. -0.112. 0.766)
10:40:58:17,(-1.139. 1.549. -1.018),(0.058. 0.636. -0.112. 0.761)
10:40:58:188,(-1.138. 1.548. -1.022),(0.058. 0.654. -0.115. 0.745)
10:40:58:201,(-1.137. 1.548. -1.023),(0.058. 0.658. -0.115. 0.741)
10:40:58:213,(-1.136. 1.548. -1.023),(0.057. 0.663. -0.116. 0.738)
10:40:58:226,(-1.136. 1.548. -1.025),(0.057. 0.667. -0.116. 0.734)
10:40:58:244,(-1.137. 1.547. -1.027),(0.056. 0.674. -0.118. 0.727)
10:40:58:255,(-1.136. 1.547. -1.027),(0.055. 0.677. -0.118. 0.724)
10:40:58:267,(-1.136. 1.547. -1.028),(0.055. 0.680. -0.119. 0.722)
10:40:58:278,(-1.137. 1.547. -1.029),(0.054. 0.683. -0.119. 0.719)
10:40:58:291,(-1.137. 1.547. -1.029),(0.053. 0.681. -0.120. 0.720)
10:40:58:303,(-1.137. 1.547. -1.029),(0.053. 0.684. -0.120. 0.717)
10:40:58:321,(-1.137. 1.547. -1.031),(0.051. 0.689. -0.121. 0.713)
10:40:58:333,(-1.136. 1.547. -1.031),(0.051. 0.691. -0.122. 0.710)
10:40:58:346,(-1.137. 1.547. -1.032),(0.050. 0.694. -0.122. 0.708)
10:40:58:358,(-1.136. 1.547. -1.032),(0.050. 0.696. -0.123. 0.706)
10:40:58:371,(-1.137. 1.547. -1.033),(0.050. 0.698. -0.123. 0.704)
10:40:58:39,(-1.136. 1.547. -1.033),(0.050. 0.702. -0.124. 0.700)
10:40:58:403,(-1.137. 1.547. -1.034),(0.050. 0.704. -0.124. 0.697)
10:40:58:416,(-1.136. 1.547. -1.034),(0.050. 0.706. -0.124. 0.696)
10:40:58:432,(-1.137. 1.546. -1.036),(0.049. 0.712. -0.126. 0.689)
10:40:58:461,(-1.138. 1.546. -1.037),(0.049. 0.715. -0.127. 0.686)
10:40:58:473,(-1.138. 1.546. -1.037),(0.048. 0.716. -0.127. 0.685)
10:40:58:489,(-1.139. 1.546. -1.038),(0.047. 0.718. -0.129. 0.683)
10:40:58:501,(-1.138. 1.546. -1.037),(0.047. 0.717. -0.129. 0.684)
10:40:58:512,(-1.137. 1.547. -1.036),(0.047. 0.717. -0.129. 0.684)
10:40:58:524,(-1.138. 1.546. -1.036),(0.047. 0.717. -0.130. 0.683)
10:40:58:536,(-1.137. 1.547. -1.036),(0.047. 0.716. -0.130. 0.684)
10:40:58:548,(-1.137. 1.547. -1.036),(0.047. 0.716. -0.131. 0.684)
10:40:58:565,(-1.138. 1.546. -1.035),(0.047. 0.715. -0.132. 0.685)
10:40:58:576,(-1.137. 1.546. -1.034),(0.048. 0.714. -0.132. 0.686)
10:40:58:588,(-1.138. 1.546. -1.034),(0.048. 0.713. -0.133. 0.686)
10:40:58:6,(-1.137. 1.546. -1.033),(0.048. 0.713. -0.133. 0.687)
10:40:58:611,(-1.136. 1.546. -1.032),(0.049. 0.712. -0.133. 0.688)
10:40:58:623,(-1.136. 1.546. -1.032),(0.049. 0.711. -0.133. 0.688)
10:40:58:634,(-1.137. 1.546. -1.031),(0.049. 0.711. -0.133. 0.689)
10:40:58:648,(-1.137. 1.546. -1.031),(0.049. 0.710. -0.133. 0.690)
10:40:58:666,(-1.136. 1.547. -1.029),(0.049. 0.708. -0.132. 0.692)
10:40:58:677,(-1.134. 1.547. -1.027),(0.050. 0.706. -0.132. 0.694)
10:40:58:688,(-1.133. 1.547. -1.026),(0.050. 0.705. -0.131. 0.695)
10:40:58:699,(-1.132. 1.547. -1.025),(0.051. 0.704. -0.131. 0.696)
10:40:58:71,(-1.131. 1.547. -1.024),(0.051. 0.704. -0.130. 0.697)
10:40:58:722,(-1.131. 1.547. -1.023),(0.051. 0.702. -0.130. 0.698)
10:40:58:733,(-1.131. 1.547. -1.022),(0.051. 0.701. -0.129. 0.699)
10:40:58:744,(-1.131. 1.548. -1.022),(0.051. 0.700. -0.129. 0.701)
10:40:58:757,(-1.129. 1.548. -1.020),(0.052. 0.698. -0.128. 0.703)
10:40:58:777,(-1.126. 1.548. -1.017),(0.053. 0.695. -0.128. 0.706)
10:40:58:8,(-1.124. 1.549. -1.014),(0.054. 0.691. -0.126. 0.710)
10:40:58:821,(-1.122. 1.549. -1.011),(0.055. 0.687. -0.125. 0.714)
10:40:58:833,(-1.120. 1.549. -1.009),(0.056. 0.683. -0.124. 0.718)
10:40:58:845,(-1.119. 1.549. -1.007),(0.057. 0.681. -0.123. 0.720)
10:40:58:856,(-1.118. 1.550. -1.006),(0.058. 0.679. -0.123. 0.722)
10:40:58:869,(-1.118. 1.550. -1.006),(0.058. 0.679. -0.123. 0.722)
10:40:58:88,(-1.116. 1.550. -1.004),(0.059. 0.677. -0.122. 0.724)
10:40:58:892,(-1.116. 1.550. -1.003),(0.060. 0.675. -0.122. 0.725)
10:40:58:904,(-1.114. 1.550. -1.001),(0.061. 0.673. -0.122. 0.727)
10:40:58:922,(-1.112. 1.550. -1.000),(0.063. 0.670. -0.121. 0.730)
10:40:58:934,(-1.112. 1.550. -0.999),(0.063. 0.668. -0.121. 0.731)
10:40:58:945,(-1.110. 1.550. -0.997),(0.065. 0.665. -0.120. 0.734)
10:40:58:957,(-1.109. 1.550. -0.996),(0.065. 0.666. -0.121. 0.734)
10:40:58:97,(-1.108. 1.550. -0.995),(0.066. 0.664. -0.120. 0.735)
10:40:58:982,(-1.106. 1.550. -0.994),(0.066. 0.663. -0.120. 0.736)
10:40:58:999,(-1.104. 1.550. -0.992),(0.067. 0.660. -0.120. 0.739)
10:40:59:021,(-1.102. 1.550. -0.990),(0.068. 0.657. -0.119. 0.742)
10:40:59:033,(-1.100. 1.550. -0.988),(0.069. 0.654. -0.118. 0.744)
10:40:59:055,(-1.099. 1.550. -0.986),(0.070. 0.650. -0.117. 0.747)
10:40:59:067,(-1.098. 1.551. -0.985),(0.070. 0.648. -0.117. 0.749)
10:40:59:079,(-1.096. 1.551. -0.984),(0.071. 0.647. -0.117. 0.750)
10:40:59:091,(-1.096. 1.551. -0.983),(0.071. 0.645. -0.116. 0.752)
10:40:59:103,(-1.095. 1.551. -0.982),(0.071. 0.644. -0.116. 0.753)
10:40:59:114,(-1.094. 1.551. -0.982),(0.071. 0.642. -0.116. 0.755)
10:40:59:133,(-1.093. 1.551. -0.980),(0.072. 0.639. -0.115. 0.757)
10:40:59:147,(-1.092. 1.551. -0.980),(0.072. 0.637. -0.114. 0.759)
10:40:59:16,(-1.092. 1.551. -0.979),(0.072. 0.636. -0.114. 0.760)
10:40:59:177,(-1.091. 1.551. -0.979),(0.073. 0.634. -0.114. 0.762)
10:40:59:2,(-1.089. 1.551. -0.977),(0.073. 0.631. -0.113. 0.764)
10:40:59:212,(-1.089. 1.551. -0.977),(0.073. 0.630. -0.113. 0.765)
10:40:59:233,(-1.090. 1.551. -0.977),(0.074. 0.628. -0.113. 0.767)
10:40:59:245,(-1.089. 1.551. -0.976),(0.074. 0.627. -0.112. 0.768)
10:40:59:258,(-1.090. 1.551. -0.977),(0.074. 0.626. -0.112. 0.769)
10:40:59:277,(-1.090. 1.551. -0.977),(0.074. 0.623. -0.111. 0.770)
10:40:59:289,(-1.091. 1.551. -0.977),(0.074. 0.622. -0.111. 0.771)
10:40:59:311,(-1.091. 1.551. -0.977),(0.073. 0.621. -0.110. 0.773)
10:40:59:324,(-1.090. 1.552. -0.977),(0.073. 0.620. -0.110. 0.774)
10:40:59:345,(-1.090. 1.552. -0.977),(0.073. 0.619. -0.110. 0.774)
10:40:59:356,(-1.092. 1.551. -0.978),(0.073. 0.617. -0.109. 0.776)
10:40:59:377,(-1.091. 1.552. -0.977),(0.072. 0.616. -0.110. 0.777)
10:40:59:389,(-1.090. 1.552. -0.977),(0.072. 0.615. -0.110. 0.777)
10:40:59:403,(-1.089. 1.552. -0.977),(0.072. 0.615. -0.110. 0.778)
10:40:59:421,(-1.091. 1.551. -0.978),(0.072. 0.613. -0.110. 0.779)
10:40:59:434,(-1.130. 1.547. -1.002),(0.070. 0.609. -0.109. 0.782)
10:40:59:447,(-1.131. 1.547. -1.003),(0.070. 0.609. -0.109. 0.783)
10:40:59:466,(-1.131. 1.547. -1.003),(0.070. 0.608. -0.110. 0.783)
10:40:59:488,(-1.131. 1.546. -1.003),(0.071. 0.607. -0.110. 0.784)
10:40:59:51,(-1.132. 1.546. -1.003),(0.071. 0.606. -0.111. 0.785)
10:40:59:534,(-1.133. 1.546. -1.004),(0.071. 0.605. -0.112. 0.785)
10:40:59:555,(-1.133. 1.546. -1.004),(0.072. 0.605. -0.112. 0.785)
10:40:59:568,(-1.133. 1.546. -1.004),(0.072. 0.605. -0.112. 0.785)
10:40:59:581,(-1.132. 1.546. -1.004),(0.072. 0.605. -0.112. 0.785)
10:40:59:599,(-1.133. 1.546. -1.004),(0.072. 0.604. -0.112. 0.786)
10:40:59:612,(-1.132. 1.546. -1.004),(0.072. 0.604. -0.112. 0.786)
10:40:59:623,(-1.132. 1.546. -1.004),(0.072. 0.604. -0.112. 0.786)
10:40:59:636,(-1.131. 1.546. -1.004),(0.072. 0.604. -0.111. 0.786)
10:40:59:648,(-1.131. 1.546. -1.004),(0.072. 0.605. -0.111. 0.785)
10:40:59:667,(-1.131. 1.546. -1.004),(0.072. 0.605. -0.111. 0.785)
10:40:59:689,(-1.131. 1.546. -1.004),(0.072. 0.606. -0.111. 0.784)
10:40:59:711,(-1.129. 1.546. -1.004),(0.072. 0.607. -0.111. 0.784)
10:40:59:733,(-1.129. 1.546. -1.004),(0.072. 0.608. -0.111. 0.783)
10:40:59:755,(-1.129. 1.546. -1.005),(0.072. 0.610. -0.110. 0.781)
10:40:59:777,(-1.129. 1.546. -1.005),(0.071. 0.612. -0.111. 0.780)
10:40:59:799,(-1.127. 1.547. -1.004),(0.071. 0.613. -0.111. 0.779)
10:40:59:822,(-1.126. 1.547. -1.004),(0.071. 0.615. -0.111. 0.777)
10:40:59:844,(-1.126. 1.547. -1.005),(0.070. 0.617. -0.111. 0.776)
10:40:59:866,(-1.126. 1.546. -1.005),(0.070. 0.619. -0.111. 0.774)
10:40:59:889,(-1.126. 1.546. -1.006),(0.070. 0.621. -0.111. 0.773)
10:40:59:912,(-1.125. 1.546. -1.006),(0.069. 0.623. -0.111. 0.771)
10:40:59:933,(-1.125. 1.546. -1.006),(0.069. 0.625. -0.111. 0.770)
10:40:59:955,(-1.125. 1.546. -1.006),(0.069. 0.626. -0.110. 0.769)
10:40:59:977,(-1.125. 1.546. -1.006),(0.069. 0.628. -0.110. 0.768)
10:41:00:,(-1.124. 1.546. -1.006),(0.068. 0.628. -0.111. 0.767)
10:41:00:023,(-1.124. 1.546. -1.006),(0.068. 0.629. -0.110. 0.767)
10:41:00:036,(-1.124. 1.546. -1.006),(0.068. 0.629. -0.110. 0.766)
10:41:00:055,(-1.124. 1.546. -1.006),(0.067. 0.629. -0.109. 0.767)
10:41:00:078,(-1.123. 1.546. -1.005),(0.067. 0.629. -0.109. 0.767)
10:41:00:099,(-1.123. 1.546. -1.005),(0.067. 0.629. -0.108. 0.767)
10:41:00:111,(-1.123. 1.546. -1.005),(0.066. 0.628. -0.109. 0.767)
10:41:00:133,(-1.122. 1.546. -1.005),(0.066. 0.627. -0.109. 0.768)
10:41:00:155,(-1.122. 1.546. -1.004),(0.066. 0.626. -0.109. 0.769)
10:41:00:182,(-1.121. 1.546. -1.004),(0.065. 0.624. -0.110. 0.771)
10:41:00:201,(-1.120. 1.546. -1.003),(0.065. 0.623. -0.110. 0.772)
10:41:00:221,(-1.120. 1.546. -1.003),(0.065. 0.621. -0.110. 0.773)
10:41:00:234,(-1.120. 1.547. -1.002),(0.065. 0.620. -0.110. 0.774)
10:41:00:247,(-1.119. 1.547. -1.002),(0.065. 0.619. -0.110. 0.775)
10:41:00:265,(-1.119. 1.547. -1.001),(0.065. 0.617. -0.111. 0.776)
10:41:00:29,(-1.118. 1.547. -1.000),(0.064. 0.616. -0.111. 0.778)
10:41:00:31,(-1.118. 1.547. -1.000),(0.064. 0.614. -0.111. 0.779)
10:41:00:333,(-1.117. 1.547. -0.999),(0.063. 0.612. -0.111. 0.780)
10:41:00:355,(-1.117. 1.547. -0.998),(0.063. 0.611. -0.112. 0.781)
10:41:00:368,(-1.119. 1.547. -0.999),(0.063. 0.610. -0.112. 0.782)
10:41:00:388,(-1.119. 1.547. -0.999),(0.063. 0.609. -0.112. 0.783)
10:41:00:41,(-1.120. 1.546. -0.999),(0.063. 0.607. -0.112. 0.784)
10:41:00:424,(-1.120. 1.546. -0.999),(0.063. 0.607. -0.112. 0.784)
10:41:00:444,(-1.120. 1.546. -0.998),(0.063. 0.605. -0.112. 0.786)
10:41:00:466,(-1.120. 1.546. -0.998),(0.063. 0.603. -0.112. 0.787)
10:41:00:479,(-1.120. 1.546. -0.998),(0.063. 0.603. -0.112. 0.787)
10:41:00:492,(-1.120. 1.546. -0.997),(0.063. 0.602. -0.112. 0.788)
10:41:00:511,(-1.120. 1.546. -0.997),(0.063. 0.599. -0.112. 0.790)
10:41:00:533,(-1.120. 1.546. -0.996),(0.062. 0.596. -0.112. 0.792)
10:41:00:554,(-1.120. 1.546. -0.995),(0.062. 0.593. -0.113. 0.795)
10:41:00:577,(-1.121. 1.546. -0.994),(0.061. 0.589. -0.113. 0.798)
10:41:00:599,(-1.121. 1.546. -0.994),(0.059. 0.584. -0.114. 0.801)
10:41:00:621,(-1.122. 1.546. -0.993),(0.058. 0.579. -0.115. 0.805)
10:41:00:646,(-1.122. 1.546. -0.992),(0.057. 0.573. -0.115. 0.809)
10:41:00:665,(-1.122. 1.546. -0.991),(0.056. 0.569. -0.116. 0.812)
10:41:00:678,(-1.123. 1.546. -0.991),(0.056. 0.567. -0.117. 0.814)
10:41:00:69,(-1.123. 1.546. -0.991),(0.056. 0.564. -0.118. 0.815)
