Time, Position, Rotation
15:36:52:163,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:173,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:184,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:195,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:206,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:218,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:229,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:24,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:251,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:262,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:273,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:284,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:295,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:306,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:317,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:328,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:339,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:351,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:361,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:373,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:384,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:395,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:406,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:417,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:428,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:44,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:451,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:462,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:473,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:484,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:495,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:506,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:518,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:528,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:54,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:551,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:562,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:574,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:587,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:599,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:61,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:621,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:632,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:642,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:656,(1.325. 0.817. 2.791),(0.854. -0.148. 0.066. 0.495)
15:36:52:666,(1.325. 0.817. 2.791),(0.854. -0.148. 0.066. 0.495)
15:36:52:674,(1.325. 0.817. 2.791),(0.854. -0.148. 0.066. 0.495)
15:36:52:685,(1.325. 0.817. 2.791),(0.854. -0.148. 0.066. 0.495)
15:36:52:694,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:706,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:717,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:728,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:739,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:75,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:52:762,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:52:774,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:52:785,(1.326. 0.817. 2.792),(0.852. -0.149. 0.064. 0.498)
15:36:52:796,(1.326. 0.817. 2.792),(0.856. -0.148. 0.067. 0.491)
15:36:52:807,(1.326. 0.817. 2.792),(0.853. -0.148. 0.066. 0.496)
15:36:52:818,(1.326. 0.817. 2.792),(0.854. -0.149. 0.065. 0.494)
15:36:52:83,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:52:839,(1.326. 0.817. 2.792),(0.855. -0.148. 0.066. 0.493)
15:36:52:85,(1.326. 0.817. 2.792),(0.853. -0.149. 0.065. 0.496)
15:36:52:862,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:52:872,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:52:884,(1.326. 0.817. 2.792),(0.854. -0.149. 0.065. 0.495)
15:36:52:894,(1.326. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
