Time, Position, Rotation
14:59:25:642,(0.607. 1.689. -0.107),(0.006. 0.998. 0.055. 0.012)
14:59:26:152,(0.602. 1.686. -0.111),(-0.001. 0.999. 0.037. -0.005)
14:59:26:653,(0.607. 1.683. -0.113),(0.006. 1.000. 0.019. 0.012)
14:59:27:163,(0.603. 1.681. -0.115),(0.002. 1.000. 0.008. 0.004)
14:59:27:673,(0.600. 1.679. -0.119),(0.008. 1.000. -0.004. -0.012)
14:59:28:184,(0.594. 1.679. -0.120),(0.002. 1.000. -0.006. -0.029)
14:59:28:697,(0.592. 1.678. -0.121),(-0.002. 0.999. -0.010. -0.035)
14:59:29:217,(0.594. 1.677. -0.123),(0.000. 1.000. -0.014. -0.024)
14:59:29:731,(0.593. 1.675. -0.129),(-0.002. 0.999. -0.026. -0.027)
14:59:30:241,(0.597. 1.671. -0.136),(0.015. 0.998. -0.043. 0.039)
14:59:30:752,(0.626. 1.671. -0.129),(0.032. 0.984. -0.042. 0.168)
14:59:31:264,(0.650. 1.670. -0.119),(0.038. 0.967. -0.036. 0.251)
14:59:31:773,(0.630. 1.673. -0.127),(0.019. 0.991. -0.029. 0.132)
14:59:32:283,(0.606. 1.678. -0.128),(-0.017. 0.999. -0.010. 0.034)
14:59:32:794,(0.608. 1.678. -0.131),(-0.014. 0.999. -0.007. 0.042)
14:59:33:305,(0.602. 1.679. -0.135),(-0.011. 1.000. -0.002. 0.025)
14:59:33:817,(0.595. 1.684. -0.130),(-0.013. 1.000. 0.021. 0.010)
14:59:34:326,(0.592. 1.684. -0.129),(-0.013. 1.000. 0.022. 0.006)
14:59:34:838,(0.594. 1.682. -0.128),(-0.011. 1.000. 0.010. 0.015)
14:59:35:348,(0.597. 1.674. -0.131),(-0.005. 0.999. -0.032. 0.020)
14:59:35:861,(0.597. 1.675. -0.134),(-0.009. 0.999. -0.024. 0.021)
14:59:36:371,(0.599. 1.676. -0.136),(-0.006. 0.999. -0.021. 0.028)
14:59:36:881,(0.599. 1.676. -0.139),(-0.004. 0.999. -0.018. 0.029)
14:59:37:393,(0.600. 1.675. -0.139),(-0.001. 0.999. -0.025. 0.033)
14:59:37:905,(0.605. 1.677. -0.134),(-0.001. 0.998. -0.017. 0.052)
14:59:38:416,(0.600. 1.677. -0.130),(-0.005. 0.999. -0.014. 0.039)
14:59:38:925,(0.600. 1.676. -0.131),(-0.002. 0.999. -0.021. 0.037)
14:59:39:437,(0.602. 1.671. -0.131),(0.004. 0.998. -0.051. 0.049)
14:59:39:947,(0.622. 1.669. -0.126),(0.017. 0.989. -0.059. 0.134)
14:59:40:459,(0.646. 1.658. -0.126),(0.056. 0.965. -0.093. 0.237)
14:59:40:964,(0.570. 1.649. -0.158),(0.041. 0.981. -0.115. 0.151)
14:59:41:469,(0.618. 1.636. -0.250),(0.046. 0.964. -0.123. 0.231)
14:59:41:99,(0.667. 1.667. -0.379),(0.020. 0.999. -0.033. 0.035)
14:59:42:502,(0.630. 1.669. -0.508),(0.007. 1.000. 0.015. 0.014)
14:59:43:012,(0.533. 1.677. -0.666),(0.003. 0.999. 0.037. 0.032)
14:59:43:521,(0.549. 1.688. -0.712),(-0.003. 0.995. 0.102. 0.015)
14:59:44:032,(0.588. 1.690. -0.725),(-0.001. 0.993. 0.114. 0.011)
14:59:44:532,(0.613. 1.692. -0.715),(0.013. 0.992. 0.120. 0.041)
14:59:45:053,(0.616. 1.691. -0.710),(0.018. 0.990. 0.114. 0.076)
14:59:45:567,(0.600. 1.692. -0.702),(0.018. 0.992. 0.116. 0.046)
14:59:46:078,(0.579. 1.685. -0.737),(-0.005. 0.995. 0.099. 0.007)
14:59:46:598,(0.572. 1.658. -0.837),(-0.006. 0.997. 0.075. 0.003)
14:59:47:112,(0.564. 1.638. -0.880),(-0.007. 0.999. 0.046. 0.017)
14:59:47:619,(0.554. 1.630. -0.884),(-0.018. 0.999. 0.034. 0.033)
14:59:48:131,(0.541. 1.635. -0.871),(-0.021. 0.998. 0.042. 0.041)
14:59:48:641,(0.533. 1.651. -0.836),(-0.014. 0.997. 0.062. 0.031)
14:59:49:152,(0.542. 1.666. -0.783),(-0.003. 0.997. 0.067. 0.034)
14:59:49:665,(0.544. 1.667. -0.744),(0.007. 0.999. 0.010. 0.037)
14:59:50:175,(0.535. 1.669. -0.706),(0.010. 0.999. -0.007. 0.036)
14:59:50:686,(0.532. 1.675. -0.660),(0.009. 0.999. 0.012. 0.035)
14:59:51:197,(0.539. 1.681. -0.627),(0.015. 0.998. 0.042. 0.047)
14:59:51:708,(0.514. 1.678. -0.624),(0.016. 0.998. 0.033. 0.054)
14:59:52:243,(0.506. 1.676. -0.602),(0.007. 0.999. 0.021. 0.039)
14:59:52:788,(0.587. 1.670. -0.542),(0.032. 0.999. -0.016. 0.031)
14:59:54:332,(0.645. 1.667. -0.497),(0.046. 0.998. -0.018. 0.043)
14:59:54:842,(0.645. 1.668. -0.465),(0.038. 0.998. -0.014. 0.040)
14:59:55:351,(0.623. 1.665. -0.468),(0.040. 0.997. -0.026. 0.053)
14:59:55:863,(0.562. 1.671. -0.491),(0.022. 0.999. -0.033. 0.028)
14:59:56:383,(0.547. 1.667. -0.502),(0.020. 0.998. -0.054. 0.026)
14:59:56:894,(0.537. 1.666. -0.500),(0.018. 0.997. -0.063. 0.036)
14:59:57:404,(0.539. 1.664. -0.498),(0.025. 0.996. -0.074. 0.043)
14:59:57:916,(0.537. 1.664. -0.498),(0.025. 0.996. -0.075. 0.039)
14:59:58:427,(0.537. 1.663. -0.500),(0.021. 0.996. -0.078. 0.040)
14:59:58:927,(0.541. 1.679. -0.489),(0.015. 0.998. 0.005. 0.059)
14:59:59:438,(0.541. 1.679. -0.485),(0.012. 0.999. 0.004. 0.050)
14:59:59:951,(0.544. 1.679. -0.482),(0.012. 0.998. 0.004. 0.059)
15:00:00:461,(0.547. 1.678. -0.481),(0.014. 0.997. 0.002. 0.072)
15:00:00:973,(0.550. 1.679. -0.484),(0.014. 0.997. 0.010. 0.071)
